id,dep_delayed_15min
16317,0.31966627
16318,0.12808475
16319,0.098147735
16320,0.19860625
16321,0.3619945
16322,0.16799143
16323,0.22355287
16324,0.28806373
16325,0.35011905
16326,0.10229722
16327,0.1298801
16328,0.08704731
16329,0.20211324
16330,0.07800681
16331,0.32213333
16332,0.44335455
16333,0.35336483
16334,0.061216675
16335,0.12586752
16336,0.32147214
16337,0.07452638
16338,0.10041334
16339,0.371709
16340,0.1591323
16341,0.22796386
16342,0.32191342
16343,0.24220018
16344,0.13726495
16345,0.23395294
16346,0.11094763
16347,0.1954339
16348,0.056892477
16349,0.17577812
16350,0.11597157
16351,0.2076085
16352,0.10033325
16353,0.17995453
16354,0.12833002
16355,0.074796505
16356,0.37817714
16357,0.107637204
16358,0.26485825
16359,0.29998365
16360,0.22363555
16361,0.3720063
16362,0.110982604
16363,0.42405376
16364,0.31560546
16365,0.21216363
16366,0.07232294
16367,0.3406516
16368,0.084530205
16369,0.36966187
16370,0.25632256
16371,0.2584908
16372,0.0946788
16373,0.21874239
16374,0.19436632
16375,0.27619743
16376,0.38779968
16377,0.13788
16378,0.3595728
16379,0.1184223
16380,0.31207022
16381,0.19816831
16382,0.39147994
16383,0.112596355
16384,0.3088717
16385,0.18289039
16386,0.10755265
16387,0.22929002
16388,0.10377519
16389,0.14183974
16390,0.24006249
16391,0.23200092
16392,0.36421195
16393,0.18801099
16394,0.28758252
16395,0.28126657
16396,0.324305
16397,0.16583212
16398,0.29284337
16399,0.3085962
16400,0.3398919
16401,0.074535616
16402,0.181196
16403,0.12844451
16404,0.33350015
16405,0.15388177
16406,0.05351794
16407,0.13766424
16408,0.36045226
16409,0.11935557
16410,0.2669205
16411,0.17282674
16412,0.13690323
16413,0.101884805
16414,0.28719226
16415,0.12920757
16416,0.2064771
16417,0.38742426
16418,0.08899298
16419,0.31387886
16420,0.23106103
16421,0.13761342
16422,0.13654779
16423,0.06033097
16424,0.065215535
16425,0.2759139
16426,0.31212035
16427,0.2094632
16428,0.16892685
16429,0.12575985
16430,0.1425158
16431,0.13509792
16432,0.32274845
16433,0.12613483
16434,0.10263293
16435,0.0830178
16436,0.34891316
16437,0.25135806
16438,0.19098671
16439,0.27629578
16440,0.38164985
16441,0.12603801
16442,0.18945102
16443,0.21139161
16444,0.21666275
16445,0.17359248
16446,0.30652893
16447,0.1615925
16448,0.26615766
16449,0.34995914
16450,0.41586736
16451,0.35553735
16452,0.12140714
16453,0.096638665
16454,0.1412113
16455,0.14832214
16456,0.18927738
16457,0.13824336
16458,0.21925256
16459,0.29526547
16460,0.2273784
16461,0.43989456
16462,0.10903789
16463,0.22516209
16464,0.11328727
16465,0.15894437
16466,0.109714925
16467,0.06031734
16468,0.23706084
16469,0.2056351
16470,0.19917013
16471,0.34482485
16472,0.094739735
16473,0.31482154
16474,0.34042704
16475,0.17404051
16476,0.18987519
16477,0.118681744
16478,0.154302
16479,0.27017504
16480,0.19216757
16481,0.10489602
16482,0.16929395
16483,0.067585856
16484,0.097633146
16485,0.08707363
16486,0.09803331
16487,0.15273292
16488,0.2200693
16489,0.33895928
16490,0.12042988
16491,0.28788427
16492,0.057652704
16493,0.29624984
16494,0.05780577
16495,0.124764994
16496,0.08908341
16497,0.02389923
16498,0.26572117
16499,0.2314914
16500,0.30153805
16501,0.16280654
16502,0.095838845
16503,0.15015191
16504,0.32637823
16505,0.15934853
16506,0.1545272
16507,0.26239502
16508,0.06274107
16509,0.2377168
16510,0.40747136
16511,0.0727429
16512,0.09383077
16513,0.24257964
16514,0.11810871
16515,0.093617916
16516,0.1822241
16517,0.42342156
16518,0.33205736
16519,0.14170104
16520,0.2672173
16521,0.06814866
16522,0.09579421
16523,0.1927019
16524,0.30917358
16525,0.2536058
16526,0.30597106
16527,0.23962188
16528,0.12615158
16529,0.3197505
16530,0.075618155
16531,0.0619343
16532,0.116495065
16533,0.34576318
16534,0.26526037
16535,0.10368043
16536,0.12814127
16537,0.11939442
16538,0.087139815
16539,0.17799728
16540,0.19030021
16541,0.09471641
16542,0.25979868
16543,0.34136516
16544,0.24315938
16545,0.24030942
16546,0.10605188
16547,0.24800248
16548,0.090451166
16549,0.11508572
16550,0.20412545
16551,0.17740819
16552,0.10746761
16553,0.116372205
16554,0.19873749
16555,0.09666624
16556,0.23105271
16557,0.38705167
16558,0.32201946
16559,0.24475923
16560,0.22399226
16561,0.15749075
16562,0.3549274
16563,0.06718766
16564,0.16012704
16565,0.16045164
16566,0.11506266
16567,0.18123811
16568,0.140603
16569,0.43490505
16570,0.16466819
16571,0.20182212
16572,0.21752766
16573,0.27593258
16574,0.19051738
16575,0.12847911
16576,0.08252914
16577,0.2446886
16578,0.093263164
16579,0.14384395
16580,0.3982765
16581,0.12805435
16582,0.35191527
16583,0.21661858
16584,0.41469592
16585,0.31147707
16586,0.20282695
16587,0.11326627
16588,0.2888806
16589,0.1913939
16590,0.20582339
16591,0.21996446
16592,0.24535422
16593,0.060953997
16594,0.1678784
16595,0.15102106
16596,0.19331603
16597,0.09578349
16598,0.11176023
16599,0.20681545
16600,0.2930983
16601,0.1807593
16602,0.12550473
16603,0.18634883
16604,0.08247597
16605,0.14945792
16606,0.14409564
16607,0.07498204
16608,0.15528487
16609,0.3129641
16610,0.232027
16611,0.07622799
16612,0.09551175
16613,0.17679371
16614,0.23112503
16615,0.32362258
16616,0.16592585
16617,0.1793513
16618,0.08594246
16619,0.16136865
16620,0.069749385
16621,0.07501859
16622,0.35956216
16623,0.28650638
16624,0.18007062
16625,0.13334468
16626,0.06605035
16627,0.05501395
16628,0.36146456
16629,0.11135103
16630,0.27313203
16631,0.2837523
16632,0.338019
16633,0.24501225
16634,0.07202627
16635,0.1443468
16636,0.07565866
16637,0.095274076
16638,0.23891641
16639,0.15940481
16640,0.1423836
16641,0.19775927
16642,0.20947073
16643,0.16407031
16644,0.1560173
16645,0.1847616
16646,0.08881851
16647,0.056424588
16648,0.31507313
16649,0.24787645
16650,0.0897931
16651,0.14759853
16652,0.10196878
16653,0.06031392
16654,0.15340677
16655,0.14221705
16656,0.10934494
16657,0.27633908
16658,0.086747326
16659,0.3128811
16660,0.09778794
16661,0.3016397
16662,0.2506134
16663,0.24909669
16664,0.12374745
16665,0.13353832
16666,0.11825295
16667,0.19916902
16668,0.065995164
16669,0.20737964
16670,0.14527899
16671,0.13282661
16672,0.353412
16673,0.15956403
16674,0.23309907
16675,0.1757128
16676,0.24640307
16677,0.15351138
16678,0.15646173
16679,0.22930282
16680,0.22854808
16681,0.18368751
16682,0.1638142
16683,0.3546146
16684,0.091678604
16685,0.13590696
16686,0.20004964
16687,0.17531127
16688,0.067408696
16689,0.43635654
16690,0.268968
16691,0.1075377
16692,0.105018295
16693,0.059665766
16694,0.09571089
16695,0.332429
16696,0.089168094
16697,0.14139429
16698,0.12550753
16699,0.3193562
16700,0.15271127
16701,0.33105254
16702,0.103543185
16703,0.123474605
16704,0.25725734
16705,0.20287411
16706,0.32406455
16707,0.20464416
16708,0.20390025
16709,0.23681307
16710,0.124510914
16711,0.14204355
16712,0.21595909
16713,0.120963424
16714,0.1570889
16715,0.08877163
16716,0.17289072
16717,0.061636247
16718,0.28703657
16719,0.1634487
16720,0.06298187
16721,0.14316936
16722,0.17023683
16723,0.20363978
16724,0.2553098
16725,0.36005163
16726,0.24279733
16727,0.09374382
16728,0.18972434
16729,0.1393145
16730,0.422633
16731,0.16061679
16732,0.17205986
16733,0.13823795
16734,0.12662196
16735,0.15355673
16736,0.1503795
16737,0.2624851
16738,0.11956205
16739,0.07932479
16740,0.08509461
16741,0.23647419
16742,0.18787068
16743,0.4573042
16744,0.25262448
16745,0.29210186
16746,0.09755036
16747,0.32205233
16748,0.21018988
16749,0.12455593
16750,0.14716122
16751,0.06762203
16752,0.09537208
16753,0.109128974
16754,0.32375494
16755,0.086471245
16756,0.10676731
16757,0.17477801
16758,0.09814405
16759,0.16417827
16760,0.22566593
16761,0.24691829
16762,0.1689211
16763,0.07446814
16764,0.23897284
16765,0.39363983
16766,0.22709906
16767,0.06718595
16768,0.19424258
16769,0.072872676
16770,0.10277232
16771,0.091742866
16772,0.21687087
16773,0.19368738
16774,0.10551262
16775,0.35625827
16776,0.21724592
16777,0.10366886
16778,0.12523407
16779,0.32518083
16780,0.13456528
16781,0.27011982
16782,0.23962367
16783,0.11738837
16784,0.19813807
16785,0.0891874
16786,0.24889146
16787,0.19307202
16788,0.068000145
16789,0.15733872
16790,0.3210551
16791,0.49279723
16792,0.16039763
16793,0.36114594
16794,0.090866804
16795,0.13561027
16796,0.11145273
16797,0.2337751
16798,0.2456002
16799,0.12869163
16800,0.09703466
16801,0.17798392
16802,0.36188638
16803,0.14078319
16804,0.18187433
16805,0.05896376
16806,0.08327261
16807,0.121602975
16808,0.29047474
16809,0.15640134
16810,0.07528894
16811,0.20681383
16812,0.194516
16813,0.3053686
16814,0.25155967
16815,0.1779775
16816,0.090894625
16817,0.29846478
16818,0.12895544
16819,0.23270346
16820,0.15162043
16821,0.14647934
16822,0.14803001
16823,0.081032455
16824,0.26561868
16825,0.4093719
16826,0.2938759
16827,0.10990354
16828,0.23399153
16829,0.36142197
16830,0.1942199
16831,0.23230241
16832,0.07584879
16833,0.12441044
16834,0.44567376
16835,0.1285054
16836,0.27636102
16837,0.38510108
16838,0.095411494
16839,0.30923772
16840,0.17583904
16841,0.5012566
16842,0.16024213
16843,0.36781383
16844,0.0820515
16845,0.3762858
16846,0.20312609
16847,0.15188304
16848,0.08011878
16849,0.11265905
16850,0.34797344
16851,0.16674289
16852,0.2781829
16853,0.39969927
16854,0.3300531
16855,0.28448543
16856,0.088369735
16857,0.25383335
16858,0.17069858
16859,0.2994911
16860,0.12516382
16861,0.24150197
16862,0.11504012
16863,0.26609612
16864,0.29412088
16865,0.12545219
16866,0.28262427
16867,0.34068352
16868,0.38673267
16869,0.12703694
16870,0.078015245
16871,0.14210962
16872,0.14024642
16873,0.20504092
16874,0.0708829
16875,0.24391001
16876,0.17830607
16877,0.23857248
16878,0.22896478
16879,0.28327203
16880,0.21842363
16881,0.163521
16882,0.26712853
16883,0.44441953
16884,0.31257233
16885,0.14030679
16886,0.09507098
16887,0.17621306
16888,0.08035981
16889,0.049774192
16890,0.059898738
16891,0.26914507
16892,0.1213583
16893,0.084370054
16894,0.13544525
16895,0.18220292
16896,0.20586188
16897,0.25895068
16898,0.17585398
16899,0.13689944
16900,0.32063755
16901,0.25719967
16902,0.36488014
16903,0.30004346
16904,0.22610943
16905,0.24296919
16906,0.36383358
16907,0.33337513
16908,0.094077654
16909,0.21168007
16910,0.18895236
16911,0.30157214
16912,0.20145841
16913,0.23138417
16914,0.42714095
16915,0.22003826
16916,0.21362801
16917,0.46140513
16918,0.109349586
16919,0.2698706
16920,0.41733536
16921,0.20749962
16922,0.07662554
16923,0.1299584
16924,0.25208473
16925,0.07592525
16926,0.19586547
16927,0.21589674
16928,0.0452063
16929,0.20693125
16930,0.19914262
16931,0.33555216
16932,0.1013581
16933,0.14623724
16934,0.21012305
16935,0.32230636
16936,0.089474514
16937,0.19112669
16938,0.100445345
16939,0.19078211
16940,0.17396857
16941,0.11117518
16942,0.31797284
16943,0.1265532
16944,0.09102511
16945,0.26597992
16946,0.27697536
16947,0.072905615
16948,0.5620911
16949,0.2854674
16950,0.14701279
16951,0.07821637
16952,0.32101107
16953,0.22287548
16954,0.26897597
16955,0.07343901
16956,0.18965311
16957,0.31468955
16958,0.09140053
16959,0.12009397
16960,0.19330172
16961,0.25773174
16962,0.0955942
16963,0.2542714
16964,0.14826414
16965,0.103620864
16966,0.41559023
16967,0.3803785
16968,0.07655642
16969,0.24563847
16970,0.08639789
16971,0.26128727
16972,0.32413623
16973,0.11061148
16974,0.07318703
16975,0.2547058
16976,0.16368347
16977,0.08390611
16978,0.27831373
16979,0.35562763
16980,0.17281082
16981,0.24560753
16982,0.20758313
16983,0.14510587
16984,0.105362244
16985,0.07743232
16986,0.22937232
16987,0.27408093
16988,0.08898906
16989,0.22076684
16990,0.1352027
16991,0.07233846
16992,0.25817102
16993,0.5013164
16994,0.13967228
16995,0.13125663
16996,0.28112134
16997,0.3387692
16998,0.14689618
16999,0.1140873
17000,0.11985887
17001,0.29308763
17002,0.12455747
17003,0.06641762
17004,0.4167644
17005,0.2894444
17006,0.27052245
17007,0.120882645
17008,0.12114244
17009,0.36956322
17010,0.058880787
17011,0.08892062
17012,0.10227167
17013,0.22484037
17014,0.26582098
17015,0.08239698
17016,0.07357056
17017,0.37794062
17018,0.1437387
17019,0.065263815
17020,0.3601914
17021,0.3369057
17022,0.21907803
17023,0.063626535
17024,0.38916454
17025,0.10628492
17026,0.21605861
17027,0.2287942
17028,0.14495176
17029,0.25274387
17030,0.27990025
17031,0.1935364
17032,0.22609401
17033,0.3366029
17034,0.06972554
17035,0.064198315
17036,0.10548954
17037,0.280016
17038,0.392924
17039,0.22164887
17040,0.16459544
17041,0.260444
17042,0.30804995
17043,0.13693996
17044,0.10840285
17045,0.1591966
17046,0.10837778
17047,0.37204173
17048,0.2565363
17049,0.32343176
17050,0.11922301
17051,0.1597842
17052,0.19353236
17053,0.22057103
17054,0.1266814
17055,0.31753126
17056,0.14010386
17057,0.26277006
17058,0.06959739
17059,0.35088158
17060,0.27402344
17061,0.122110136
17062,0.08007796
17063,0.30214527
17064,0.07332919
17065,0.14917946
17066,0.19706118
17067,0.18737453
17068,0.32015735
17069,0.23670563
17070,0.09181592
17071,0.30893862
17072,0.39034724
17073,0.08731448
17074,0.22132865
17075,0.11730909
17076,0.106808044
17077,0.33763853
17078,0.27924976
17079,0.2196578
17080,0.19901414
17081,0.15853973
17082,0.12698428
17083,0.095117405
17084,0.090354316
17085,0.20419124
17086,0.08516486
17087,0.15521728
17088,0.3080635
17089,0.24520873
17090,0.37204564
17091,0.33172542
17092,0.3069805
17093,0.13616243
17094,0.21948785
17095,0.08371945
17096,0.3302965
17097,0.20974219
17098,0.097244725
17099,0.11434202
17100,0.08379051
17101,0.21642676
17102,0.26281905
17103,0.12712032
17104,0.13444135
17105,0.23975429
17106,0.29681113
17107,0.21535146
17108,0.32937652
17109,0.25831348
17110,0.19959338
17111,0.18199931
17112,0.39110318
17113,0.10196354
17114,0.116436094
17115,0.26848987
17116,0.2278485
17117,0.40422627
17118,0.17640798
17119,0.23844634
17120,0.26235634
17121,0.09047625
17122,0.1586297
17123,0.25023168
17124,0.19531663
17125,0.07699842
17126,0.0807861
17127,0.08628207
17128,0.13841486
17129,0.17537065
17130,0.24768373
17131,0.07446831
17132,0.07795243
17133,0.12672935
17134,0.19675829
17135,0.29914123
17136,0.4203397
17137,0.0928299
17138,0.46352178
17139,0.26443025
17140,0.122818656
17141,0.1762981
17142,0.28943115
17143,0.08632667
17144,0.099442236
17145,0.12335665
17146,0.067651264
17147,0.29594547
17148,0.4384098
17149,0.17014621
17150,0.17543115
17151,0.10668762
17152,0.055664137
17153,0.18828109
17154,0.18775843
17155,0.06896824
17156,0.2620922
17157,0.10497904
17158,0.07804305
17159,0.081686445
17160,0.1377899
17161,0.26049832
17162,0.2785057
17163,0.25598276
17164,0.49153098
17165,0.21175385
17166,0.39808944
17167,0.31425256
17168,0.093802705
17169,0.074700765
17170,0.14826086
17171,0.2658804
17172,0.20978422
17173,0.2000582
17174,0.07420071
17175,0.2452998
17176,0.5099164
17177,0.35786757
17178,0.2983955
17179,0.4833861
17180,0.077040784
17181,0.29261082
17182,0.09846072
17183,0.04120873
17184,0.24627335
17185,0.11706179
17186,0.3049887
17187,0.13848518
17188,0.14579342
17189,0.1751471
17190,0.20297983
17191,0.2684064
17192,0.13414072
17193,0.2129462
17194,0.34074888
17195,0.20423494
17196,0.09158195
17197,0.38064775
17198,0.09476115
17199,0.33374384
17200,0.34375495
17201,0.27233583
17202,0.07430425
17203,0.19958021
17204,0.18158479
17205,0.10309021
17206,0.33404312
17207,0.08815134
17208,0.2436993
17209,0.14593637
17210,0.3151554
17211,0.18118195
17212,0.0842299
17213,0.07995276
17214,0.2177354
17215,0.078932896
17216,0.081501566
17217,0.23588572
17218,0.10645394
17219,0.12798297
17220,0.3531859
17221,0.08997587
17222,0.15055811
17223,0.28735813
17224,0.10953929
17225,0.079568796
17226,0.20303166
17227,0.23305857
17228,0.26832455
17229,0.1197172
17230,0.07471576
17231,0.22258621
17232,0.43205306
17233,0.30097994
17234,0.24289484
17235,0.14610536
17236,0.13952844
17237,0.18000366
17238,0.19229345
17239,0.21951951
17240,0.05203133
17241,0.23952037
17242,0.107287385
17243,0.21659493
17244,0.103942186
17245,0.31970206
17246,0.058592275
17247,0.20286441
17248,0.10814242
17249,0.2140053
17250,0.28435025
17251,0.16736816
17252,0.1072609
17253,0.13583928
17254,0.2514999
17255,0.06291891
17256,0.32165805
17257,0.07327569
17258,0.056557804
17259,0.086805865
17260,0.06571938
17261,0.09711754
17262,0.23557433
17263,0.23613247
17264,0.25173122
17265,0.28372508
17266,0.15632695
17267,0.28865343
17268,0.28258094
17269,0.2429959
17270,0.31819645
17271,0.1809603
17272,0.14086875
17273,0.12313772
17274,0.3501839
17275,0.110988684
17276,0.34917933
17277,0.07517694
17278,0.06642779
17279,0.36673582
17280,0.24250506
17281,0.17495391
17282,0.26861727
17283,0.25248617
17284,0.2265116
17285,0.256128
17286,0.28406882
17287,0.15743577
17288,0.3602319
17289,0.14211436
17290,0.08012857
17291,0.24834849
17292,0.13114698
17293,0.056849495
17294,0.20696434
17295,0.11566709
17296,0.07576828
17297,0.23999189
17298,0.28320187
17299,0.082498945
17300,0.121554315
17301,0.17000745
17302,0.408694
17303,0.059618905
17304,0.19991025
17305,0.52668667
17306,0.12869664
17307,0.16251151
17308,0.45591044
17309,0.22332755
17310,0.5121057
17311,0.08729306
17312,0.19817583
17313,0.118950814
17314,0.23406695
17315,0.07102293
17316,0.32350218
17317,0.2548479
17318,0.3787946
17319,0.11765916
17320,0.29817826
17321,0.23291396
17322,0.080634855
17323,0.11984816
17324,0.11384907
17325,0.25592563
17326,0.33843446
17327,0.23711511
17328,0.27273613
17329,0.06868148
17330,0.12487555
17331,0.123096846
17332,0.07922346
17333,0.19308884
17334,0.12438253
17335,0.10386665
17336,0.12579541
17337,0.1071578
17338,0.06573046
17339,0.454264
17340,0.20481558
17341,0.2263774
17342,0.13426332
17343,0.18992238
17344,0.33545405
17345,0.15472192
17346,0.31657246
17347,0.107989125
17348,0.17148563
17349,0.39274022
17350,0.22559305
17351,0.2020889
17352,0.3163171
17353,0.13844804
17354,0.32206792
17355,0.3727676
17356,0.21231721
17357,0.17536198
17358,0.19767211
17359,0.068160824
17360,0.06287864
17361,0.15128037
17362,0.2795228
17363,0.16310756
17364,0.15925945
17365,0.06975083
17366,0.26516208
17367,0.17622507
17368,0.065989226
17369,0.2710755
17370,0.19510889
17371,0.08952784
17372,0.22805159
17373,0.33062267
17374,0.34540796
17375,0.22652544
17376,0.18904272
17377,0.25810418
17378,0.06859038
17379,0.15459684
17380,0.18671754
17381,0.1854493
17382,0.10187089
17383,0.08998458
17384,0.45049122
17385,0.21025676
17386,0.10438415
17387,0.14636075
17388,0.08535985
17389,0.2721355
17390,0.11375395
17391,0.28887278
17392,0.10271829
17393,0.19630954
17394,0.28689665
17395,0.08573017
17396,0.050158113
17397,0.12544966
17398,0.15299307
17399,0.20037705
17400,0.3083405
17401,0.2617125
17402,0.19634585
17403,0.12138002
17404,0.11132612
17405,0.29002607
17406,0.37684
17407,0.29626715
17408,0.14678591
17409,0.37018105
17410,0.07516488
17411,0.2659699
17412,0.13157521
17413,0.3036716
17414,0.30179444
17415,0.18516615
17416,0.11117005
17417,0.12459413
17418,0.34483898
17419,0.23974971
17420,0.20611155
17421,0.22646688
17422,0.08939209
17423,0.1021904
17424,0.08627392
17425,0.22612442
17426,0.26332885
17427,0.32931307
17428,0.31556326
17429,0.33175367
17430,0.1253625
17431,0.09699556
17432,0.21225882
17433,0.100106455
17434,0.05037355
17435,0.39396766
17436,0.4172237
17437,0.13060018
17438,0.3195806
17439,0.21667482
17440,0.09811643
17441,0.24785277
17442,0.3533236
17443,0.14370804
17444,0.06200536
17445,0.43516895
17446,0.1503984
17447,0.10134551
17448,0.2685459
17449,0.09527721
17450,0.30160856
17451,0.13910383
17452,0.3327631
17453,0.33342683
17454,0.12345599
17455,0.32776332
17456,0.1463014
17457,0.28706217
17458,0.13843134
17459,0.16903387
17460,0.3207511
17461,0.092382185
17462,0.23140207
17463,0.32528338
17464,0.0787516
17465,0.090319715
17466,0.1518805
17467,0.28556293
17468,0.21169768
17469,0.24292251
17470,0.24418122
17471,0.07531553
17472,0.1793638
17473,0.09941241
17474,0.09243595
17475,0.085421264
17476,0.3323381
17477,0.2759156
17478,0.19580092
17479,0.3211171
17480,0.22241034
17481,0.12589295
17482,0.13182029
17483,0.10058792
17484,0.07334039
17485,0.14398386
17486,0.10384387
17487,0.32171476
17488,0.29253018
17489,0.13339385
17490,0.24390447
17491,0.19560403
17492,0.27159882
17493,0.229681
17494,0.17914608
17495,0.085822634
17496,0.18696423
17497,0.081557944
17498,0.3886771
17499,0.19824111
17500,0.32145312
17501,0.22432198
17502,0.4139151
17503,0.24908602
17504,0.30750993
17505,0.068968296
17506,0.08413111
17507,0.19606118
17508,0.08122854
17509,0.16675651
17510,0.19557165
17511,0.082778834
17512,0.092331894
17513,0.12134867
17514,0.190294
17515,0.31427705
17516,0.22786348
17517,0.11006371
17518,0.10787464
17519,0.22870816
17520,0.19580504
17521,0.14684537
17522,0.21646278
17523,0.27617806
17524,0.26703623
17525,0.10285247
17526,0.19482416
17527,0.32334217
17528,0.22994342
17529,0.12573422
17530,0.1820187
17531,0.14780997
17532,0.13284014
17533,0.4924237
17534,0.4361732
17535,0.12302586
17536,0.12107225
17537,0.4296977
17538,0.18077515
17539,0.10838409
17540,0.169761
17541,0.069988534
17542,0.18820451
17543,0.27765438
17544,0.10399032
17545,0.27960533
17546,0.09820508
17547,0.13187507
17548,0.20119706
17549,0.084511176
17550,0.14844657
17551,0.14611323
17552,0.1942369
17553,0.2636454
17554,0.15634298
17555,0.063516274
17556,0.27831498
17557,0.11395008
17558,0.10250075
17559,0.3024375
17560,0.16857362
17561,0.16829886
17562,0.17446081
17563,0.20825163
17564,0.27644053
17565,0.31909606
17566,0.13343373
17567,0.33423993
17568,0.34039208
17569,0.15142912
17570,0.123293795
17571,0.23548084
17572,0.08921215
17573,0.18425463
17574,0.24859942
17575,0.11699477
17576,0.35831466
17577,0.243118
17578,0.052632242
17579,0.12509309
17580,0.22434883
17581,0.0698733
17582,0.26870596
17583,0.4461463
17584,0.079870574
17585,0.1430035
17586,0.16356811
17587,0.40615204
17588,0.11046933
17589,0.09962721
17590,0.33630592
17591,0.28978387
17592,0.104623616
17593,0.27951977
17594,0.1775697
17595,0.16363543
17596,0.37027195
17597,0.36069667
17598,0.1093551
17599,0.31028205
17600,0.2695929
17601,0.14472939
17602,0.09210399
17603,0.34312573
17604,0.2802678
17605,0.13684751
17606,0.21617673
17607,0.11896044
17608,0.5116583
17609,0.19011235
17610,0.08848747
17611,0.3676331
17612,0.2793703
17613,0.27701813
17614,0.12755698
17615,0.10299013
17616,0.16558509
17617,0.34482524
17618,0.32830453
17619,0.056861803
17620,0.1466864
17621,0.2524728
17622,0.15383045
17623,0.12509802
17624,0.085609704
17625,0.1261004
17626,0.36003813
17627,0.2294516
17628,0.1487051
17629,0.23607342
17630,0.384932
17631,0.19362111
17632,0.256736
17633,0.17783995
17634,0.09941907
17635,0.19019176
17636,0.17684105
17637,0.15513043
17638,0.2052487
17639,0.089215584
17640,0.08830026
17641,0.5103297
17642,0.12431364
17643,0.12284147
17644,0.21193172
17645,0.20918252
17646,0.21548991
17647,0.099322885
17648,0.16680574
17649,0.2813964
17650,0.100650154
17651,0.24378055
17652,0.11801358
17653,0.3665761
17654,0.24746837
17655,0.055543687
17656,0.196768
17657,0.23685813
17658,0.2035828
17659,0.31615496
17660,0.26655385
17661,0.29429725
17662,0.17389585
17663,0.11488584
17664,0.10981765
17665,0.12421989
17666,0.11869916
17667,0.20518996
17668,0.1087617
17669,0.096971676
17670,0.08195852
17671,0.28331497
17672,0.23238905
17673,0.30320936
17674,0.21067901
17675,0.11940983
17676,0.23537955
17677,0.22380432
17678,0.07754462
17679,0.39779922
17680,0.09610668
17681,0.13773331
17682,0.3788748
17683,0.10515038
17684,0.2587983
17685,0.17349353
17686,0.05536543
17687,0.27831706
17688,0.09891791
17689,0.32388186
17690,0.20260064
17691,0.30025992
17692,0.37945908
17693,0.13964532
17694,0.21039364
17695,0.15264808
17696,0.1683318
17697,0.13228354
17698,0.16992082
17699,0.09846102
17700,0.08274431
17701,0.11090889
17702,0.29310158
17703,0.08938828
17704,0.22643866
17705,0.2896184
17706,0.08198395
17707,0.084724136
17708,0.18909654
17709,0.119968615
17710,0.11153333
17711,0.0829056
17712,0.12699097
17713,0.12049973
17714,0.13950698
17715,0.18664666
17716,0.12903203
17717,0.2443761
17718,0.06573636
17719,0.106975906
17720,0.11173953
17721,0.27543467
17722,0.34499663
17723,0.2733286
17724,0.3897684
17725,0.11112882
17726,0.20205113
17727,0.27076477
17728,0.24164642
17729,0.21820621
17730,0.10479439
17731,0.10971401
17732,0.3464578
17733,0.35204166
17734,0.110407725
17735,0.11415951
17736,0.19027637
17737,0.23444365
17738,0.21210557
17739,0.071485646
17740,0.26276296
17741,0.18339914
17742,0.08639917
17743,0.06876347
17744,0.19595988
17745,0.2330437
17746,0.25329
17747,0.07986024
17748,0.08690087
17749,0.30193985
17750,0.45041567
17751,0.33188185
17752,0.07620239
17753,0.2409487
17754,0.17306541
17755,0.25045058
17756,0.24189407
17757,0.12337358
17758,0.100109026
17759,0.12978551
17760,0.2200278
17761,0.26572827
17762,0.23656161
17763,0.15641136
17764,0.31436545
17765,0.19657834
17766,0.085073195
17767,0.28080213
17768,0.08165912
17769,0.35134602
17770,0.08669886
17771,0.09787089
17772,0.4146412
17773,0.0753907
17774,0.1428302
17775,0.1786176
17776,0.10655154
17777,0.1383209
17778,0.15382104
17779,0.12274316
17780,0.22616655
17781,0.13184042
17782,0.21183744
17783,0.21560284
17784,0.08875258
17785,0.38849133
17786,0.12766184
17787,0.06633537
17788,0.28790623
17789,0.14370398
17790,0.059930965
17791,0.20037608
17792,0.106771454
17793,0.24438544
17794,0.19809061
17795,0.2160494
17796,0.38620788
17797,0.23685198
17798,0.16749538
17799,0.37721968
17800,0.24080402
17801,0.24615896
17802,0.3839599
17803,0.5516554
17804,0.11009141
17805,0.24266972
17806,0.22731408
17807,0.15054576
17808,0.08331481
17809,0.1590136
17810,0.17656273
17811,0.10879818
17812,0.3642536
17813,0.18674216
17814,0.27848127
17815,0.181664
17816,0.06359371
17817,0.2814574
17818,0.3153159
17819,0.106028296
17820,0.1368433
17821,0.4107362
17822,0.34116954
17823,0.07112281
17824,0.08550008
17825,0.19647843
17826,0.18152781
17827,0.16246398
17828,0.23079365
17829,0.4860671
17830,0.16388994
17831,0.21972297
17832,0.3546944
17833,0.103413925
17834,0.27172142
17835,0.04820813
17836,0.17739218
17837,0.081385
17838,0.2630513
17839,0.17646539
17840,0.23224577
17841,0.2712702
17842,0.2692401
17843,0.25569296
17844,0.38084137
17845,0.20472789
17846,0.0938092
17847,0.10112726
17848,0.16742702
17849,0.1173154
17850,0.1996626
17851,0.41641143
17852,0.06826331
17853,0.15385008
17854,0.26146188
17855,0.2521848
17856,0.103584535
17857,0.07937029
17858,0.30096346
17859,0.2556563
17860,0.16027494
17861,0.09460329
17862,0.4476475
17863,0.15335146
17864,0.294093
17865,0.25126332
17866,0.08276981
17867,0.20275553
17868,0.10905673
17869,0.416778
17870,0.14089839
17871,0.07249316
17872,0.19291085
17873,0.30211905
